name	nodeType	year	placeNameFromCompany	placeNameGeocoded	lat	lon	osmID	textModified	textOriginal	normalizationNotes	lineID
M. Achgelis Söhne Aktiengesellschaft, Geestemünde.	company	1926	Geestemünde	Geestemünde	53.5312873	8.5981979	1140142	False	M. Achgelis Söhne Aktiengesellschaft, Geestemünde.		91432
L. W. Bestenbostel u. Sohn Aktiengesellschaft, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	L. W. Bestenbostel u. Sohn Aktiengesellschaft, Bremen.		91433
Hermann Kimme Kommanditges. a. Akt., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Hermann Kimme Kommanditges. a. Akt., Bremen.		91437
“Rembrandt“ Karosseriewerke Aktiengesellschaft, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	“Rembrandt“ Karosseriewerke Aktiengesellschaft, Bremen.		91439
Bremer Transit- u. Handels-Kompanie m. b. H., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Bremer Transit- u. Handels-Kompanie m. b. H., Bremen.		91446
Deutsche Dampffischerei-Gesellschaft “Nordsee“, Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Deutsche Dampffischerei-Gesellschaft “Nordsee“, Bremen.		91448
Francke-Werke Kommanditges. a. Akt. Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Francke-Werke Kommanditges. a. Akt. Bremen.		91453
J. Frerichs u. Co. Schiffswerft und Maschinenbau A.-G., Einswarden-Osterholz.	company	1926	Einswarden-Osterholz				-1	False	J. Frerichs u. Co. Schiffswerft und Maschinenbau A.-G., Einswarden-Osterholz.		91456
Kalkwerke am Teutoburger Walde G. m. b. H., Münster i. W.	company	1926	Münster i. W.	Ulmer Münster	48.3985111	9.992501952819548	25697707	False	Kalkwerke am Teutoburger Walde G. m. b. H., Münster i. W.		91458
Märkische Eisenwerke Friedrich-August-Hütte i. O.	company	1926					-1	False	Märkische Eisenwerke Friedrich-August-Hütte i. O.		91460
F. W. Neukirch Aktienges., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	F. W. Neukirch Aktienges., Bremen.		91461
Ostwerke m. b. H., Delmenhorst.	company	1926	Delmenhorst	Delmenhorst	53.048095	8.6286066	62414	False	Ostwerke m. b. H., Delmenhorst.		91467
Reuminer Actien-Ziegler, Oldenburg.	company	1926	Oldenburg	Oldenburg	53.1389753	8.2146017	62409	False	Reuminer Actien-Ziegler, Oldenburg.		91468
Rheinische Möbelstoff-Weberei A.G., Unter-Barmen.	company	1926	Unter-Barmen	Unterbarmen	51.2591002	7.1746518	266837280	False	Rheinische Möbelstoff-Weberei A.G., Unter-Barmen.		91470
Warsteiner Gruben- und Hüttenwerke A.-G., Warstein.	company	1926	Warstein	Warstein	51.4458105	8.3536824	153401	False	Warsteiner Gruben- und Hüttenwerke A.-G., Warstein.		91473
Westdeutsche Portland Cement u. Wasserkalkwerke A.G., Münster i. W.	company	1926	Münster i. W.	Ulmer Münster	48.3985111	9.992501952819548	25697707	False	Westdeutsche Portland Cement u. Wasserkalkwerke A.G., Münster i. W.		91475
Deutsche Bank, Filiale Koblenz.	company	1926	Koblenz	Koblenz	50.3533278	7.5943951	62512	False	Deutsche Bank, Filiale Koblenz.		91494
Bank der Ostpreußischen Landschaft, Königsberg.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	Bank der Ostpreußischen Landschaft, Königsberg.		91498
Königsberger Mühlenwerke A.-G., Königsberg i. Pr.	company	1926	Königsberg i. Pr.	Königsberg in der Neumark	52.9629793	14.4314113	3010501	False	Königsberger Mühlenwerke A.-G., Königsberg i. Pr.		91505
Petzbräu, Aktiengesellschaft.	company	1926					-1	False	Petzbräu, Aktiengesellschaft.		91533
Zwirnerei u. Nähfadenfabrik Kirchberg A.-G.	company	1926					-1	False	Zwirnerei u. Nähfadenfabrik Kirchberg A.-G.		91538
Deutsche Maschinenfabr. A.-G., Duisburg.	company	1926	Duisburg	Duisburg	51.434999	6.759562	62456	False	Deutsche Maschinenfabr. A.-G., Duisburg.	place	91567
Färberei Rudolf Schroers G. m. b. H., Schopfheim.	company	1926	Schopfheim	Schopfheim	47.6500525	7.8216997	1130284	False	Färberei Rudolf Schroers G. m. b. H., Schopfheim.		91594
Aktien-Gesellschaft Leipzig-Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Aktien-Gesellschaft Leipzig-Berlin.		91604
Brandenburgische Spiegelglas Versicherung Aktien Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Brandenburgische Spiegelglas Versicherung Aktien Gesellschaft, Berlin.		91610
Auto- und Radio-Aktiengesellschaft.	company	1926					-1	False	Auto- und Radio-Aktiengesellschaft.		91659
Borsigwalde Terrain A.-G. i. Liqu. in Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Borsigwalde Terrain A.-G. i. Liqu. in Berlin.		91684
Deutsche Wohnungs-Kunst, E. V., Sitz Berlin.	company	1926					-1	False	Deutsche Wohnungs-Kunst, E. V., Sitz Berlin.		91691
Maschinenbau-Aktienges. Marktredwitz.	company	1926	Marktredwitz	Marktredwitz	50.0009915	12.0856433	1022884	False	Maschinenbau-Aktienges. Marktredwitz.		91705
C. A. Krüger Niederlausitzer Tuch-Industrie A.-G., Spremberg.	company	1926	Spremberg	Spremberg	51.5714513	14.3804302	1322562	False	C. A. Krüger Niederlausitzer Tuch-Industrie A.-G., Spremberg.		91732
A.-G. Zoologischer Garten, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	A.-G. Zoologischer Garten, Hamburg.		91764
Seide?-Hohenlohe Aktiengesellschaft Cassel-Plüderhausen-Gerabronn.	company	1926					-1	False	Seide?-Hohenlohe Aktiengesellschaft Cassel-Plüderhausen-Gerabronn.		91790
Büs?? Pensie?? A.-G., München.	company	1926					-1	False	Büs?? Pensie?? A.-G., München.		91795
Vaziner Papierfabrik, Hammommühle.	company	1926	Hammommühle				-1	False	Vaziner Papierfabrik, Hammommühle.		91815
Fleindei Akt.-Ges. für Eisen-, Brücken- und Schiffbau, Benrath.	company	1926	Benrath	Benrath	51.163479	6.8727345	93379	False	Fleindei Akt.-Ges. für Eisen-, Brücken- und Schiffbau, Benrath.		91827
Gewerkschaft Burggraf, Hildesheim.	company	1926	Hildesheim	Hildesheim	52.1527188	9.9518083	1176503	False	Gewerkschaft Burggraf, Hildesheim.	place	91829
Gewerkschaft Felsenfest zu Hüpsfadt, Eichsfeld.	company	1926	Eichsfeld	Eichsfeld	51.4746787	7.4879014	27487761	False	Gewerkschaft Felsenfest zu Hüpsfadt, Eichsfeld.		91830
Gewerkschaft Beberstedt zu Hüpsfadt-Eichsfeld.	company	1926	Hüpsfadt-Eichsfeld				-1	False	Gewerkschaft Beberstedt zu Hüpsfadt-Eichsfeld.		91832
Gewerkschaft Heldrungen I zu Oberheldrungen.	company	1926	Oberheldrungen	Oberheldrungen	51.279231	11.243996	2388434	False	Gewerkschaft Heldrungen I zu Oberheldrungen.		91833
Gewerkschaft Irmgard zu Oberheldrungen.	company	1926	Oberheldrungen	Oberheldrungen	51.279231	11.243996	2388434	False	Gewerkschaft Irmgard zu Oberheldrungen.		91836
Gewerkschaft Ilsenburg, Sehnde b. Hannover.	company	1926	Sehnde b. Hannover	Sehnde	52.3144002	9.9647193	1184254	False	Gewerkschaft Ilsenburg, Sehnde b. Hannover.		91837
Gewerkschaft Walter zu Oberheldrungen.	company	1926	Oberheldrungen	Oberheldrungen	51.279231	11.243996	2388434	False	Gewerkschaft Walter zu Oberheldrungen.		91838
Gewerkschaft Neurode, Herfa, Krs. Hersfeld.	company	1926	Herfa, Krs. Hersfeld				-1	False	Gewerkschaft Neurode, Herfa, Krs. Hersfeld.		91839
Gewerkschaft Centrum zu Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Gewerkschaft Centrum zu Berlin.		91841
Düsseldorfer Bodengesellschaft.	company	1926					-1	False	Düsseldorfer Bodengesellschaft.		91869
Holzwarenfabrik Wörth a. Main Caesar Fuchs u. Cie. A.-G.	company	1926	Wörth a. Main	Wörth am Main	49.7955109	9.1574558	394447	False	Holzwarenfabrik Wörth a. Main Caesar Fuchs u. Cie. A.-G.		91870
Frankfurter Weinhandels-A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Frankfurter Weinhandels-A.-G., Frankfurt a. M.		91886
“Dampfer Pauline Haubuß“ A.-G. in Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	“Dampfer Pauline Haubuß“ A.-G. in Stettin.		91897
E. Haubuss Schiffahrtsgesellschaft m. b. H., Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	E. Haubuss Schiffahrtsgesellschaft m. b. H., Stettin.		91898
Kurland Dampfschiffahrts-A.-G., Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Kurland Dampfschiffahrts-A.-G., Stettin.		91900
Gew. d. Steinkohlenbergw. “Ewald“, Herten i. W.	company	1926	Herten i. W.	Herten	48.1575299	7.4661863	5051551601	False	Gew. d. Steinkohlenbergw. “Ewald“, Herten i. W.		91910
Gewerkschaft Schalker Eisenhütte, Gelsenkirchen II.	company	1926	Gelsenkirchen II	Gelsenkirchen	51.5110321	7.0960124	62522	False	Gewerkschaft Schalker Eisenhütte, Gelsenkirchen II.		91911
Dorstener Eisengiesserei und Maschinenfabrik Act.-Ges.	company	1926	Dorsten	Dorsten	51.6604071	6.9647431	63505	False	Dorstener Eisengiesserei und Maschinenfabrik Act.-Ges.		91915
Mannesmann?, ??? Maschinenfabrik Aktienges., Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Mannesmann?, ??? Maschinenfabrik Aktienges., Düsseldorf.		91929
Barther Lederfabrik A.-G. in Barth (Osten).	company	1926	Barth	Barth	54.3690547	12.7258585	374297	False	Barther Lederfabrik A.-G. in Barth (Osten).		91953
Bremer Fleischmehlfabriken A.-G., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Bremer Fleischmehlfabriken A.-G., Bremen.		91954
M. Artgelis Söhne A.-G. in Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	M. Artgelis Söhne A.-G. in Bremen.		91958
Preßluftwerkzeug u. Maschinenbau Akt.-Ges., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Preßluftwerkzeug u. Maschinenbau Akt.-Ges., Berlin.		91967
Niedersächsische Landesbank Aktiengesellschaft, Bodenwerder.	company	1926	Bodenwerder	Bodenwerder	51.9752481	9.5139063	1184624	False	Niedersächsische Landesbank Aktiengesellschaft, Bodenwerder.		91972
Elektrizitätswerk Minden-Ravensberg, Sitz Herford i. W.	company	1926	Herford i. W.				-1	False	Elektrizitätswerk Minden-Ravensberg, Sitz Herford i. W.		91979
Mindener Schleppschiffahrtsges. A.-G., Minden-W.	company	1926	Minden-W	Minden	37.9759452	-81.1195459	153905788	False	Mindener Schleppschiffahrtsges. A.-G., Minden-W.		91980
Weserwerft Schiffs- u. Maschinenbau G. m. b. H., Minden-W.	company	1926	Minden-W	Minden	37.9759452	-81.1195459	153905788	False	Weserwerft Schiffs- u. Maschinenbau G. m. b. H., Minden-W.		91981
Rheiner Maschinenfabrik Windhoff Act.-Ges., Rheine.	company	1926	Rheine	Rheine	52.2797707	7.4373615	155707	False	Rheiner Maschinenfabrik Windhoff Act.-Ges., Rheine.		91985
International Handelsbank Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	International Handelsbank Aktiengesellschaft, Berlin.		92026
Pensionsgesellschaft, Kommandit-G. a. A., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Pensionsgesellschaft, Kommandit-G. a. A., Berlin.		92034
Sächsische Textilwerke Mehlhorn & Frahne. Aktiengesellschaft, Landeshut?.	company	1926	Landeshut?	Landeshut	50.7837361	16.0336631	2965276	False	Sächsische Textilwerke Mehlhorn & Frahne. Aktiengesellschaft, Landeshut?.		92038
Engelhardt-Brauerei A.G., Centralbureau.	company	1926					-1	False	Engelhardt-Brauerei A.G., Centralbureau.	place	92046
Ostafrika-Kompagnie, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Ostafrika-Kompagnie, Berlin.		92054
Energie Aktiengesellschaft Leipzig in Oetzsch	company	1926	Oetzsch	Oetzsch	51.2819125	12.3784861	6183324185	False	Energie Aktiengesellschaft Leipzig in Oetzsch		92058
Gemeindeverband für das Elektrizitätswerk Leipzig-Land in Oetzsch	company	1926	Oetzsch	Oetzsch	51.2819125	12.3784861	6183324185	False	Gemeindeverband für das Elektrizitätswerk Leipzig-Land in Oetzsch		92060
Ferngaswerk Rochlitz G. m. b. H., Rochlitz.	company	1926	Rochlitz	Rochlitz	51.0456789	12.7990531	414699	False	Ferngaswerk Rochlitz G. m. b. H., Rochlitz.		92062
A.-G. für restlose Vergasung in Nordhausen.	company	1926	Nordhausen	Nordhausen	48.4492097	7.6735124	75161	False	A.-G. für restlose Vergasung in Nordhausen.		92071
Gewerkschaft Hausbach III, Quickborn i. Holst.	company	1926	Quickborn i. Holst.				-1	False	Gewerkschaft Hausbach III, Quickborn i. Holst.	place, ocr	92096
Gorgaster Frühgemüse Zucht- u. Verwertungs-Genossenschaft.	company	1926					-1	False	Gorgaster Frühgemüse Zucht- u. Verwertungs-Genossenschaft.		92122
Viehcentrale Berlin-Friedrichsfelde.	company	1926					-1	False	Viehcentrale Berlin-Friedrichsfelde.		92124
Hagelassekuranz-Gesellschaft von 1832, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Hagelassekuranz-Gesellschaft von 1832, Berlin.		92126
Akt.-Brauerei z. Löwenbräu in München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Akt.-Brauerei z. Löwenbräu in München.		92158
Spaten-Franziskaner-Leistbräu A.-G. in München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Spaten-Franziskaner-Leistbräu A.-G. in München.		92160
Bunkerkohlen-Kontor G. m. b. H., Emden.	company	1926	Emden	Emden	53.3670541	7.2058304	62562	False	Bunkerkohlen-Kontor G. m. b. H., Emden.		92169
Eisenbahnbauanstalt Max Jüdel u. Co. Akt Ges.	company	1926					-1	False	Eisenbahnbauanstalt Max Jüdel u. Co. Akt Ges.		92177
Cellulose-Fabrik in Höchlingen und Hann.-Münden.	company	1926	Höchlingen und Hann.-Münden				-1	False	Cellulose-Fabrik in Höchlingen und Hann.-Münden.		92189
Dollart Heringsfischerei A.-G.	company	1926					-1	False	Dollart Heringsfischerei A.-G.		92220
Metallwalzwerke A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Metallwalzwerke A.-G., Frankfurt a. M.		92229
Norsk Elektrisk Metalindustri a.s., Sundlöcken.	company	1926	Sundlöcken				-1	False	Norsk Elektrisk Metalindustri a.s., Sundlöcken.		92230
Tonerde-Werke Curtius, G. m. b. H., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Tonerde-Werke Curtius, G. m. b. H., Frankfurt a. M.		92232
Metallwerke Nordenham, Baden-Baden.	company	1926	Baden-Baden	Baden-Baden	48.7610716	8.239959	62340	False	Metallwerke Nordenham, Baden-Baden.		92236
Victoria-Brauerei Act.-Ges. zu Bochum.	company	1926	Bochum	Bochum	51.4818111	7.2196635	62644	False	Victoria-Brauerei Act.-Ges. zu Bochum.		92264
Altonaer Waggon- u. Eisenbahn A.-G. E. Seiler & Spiegelberg, Altona.	company	1926	Altona	Altona	53.5864667	9.777670940463931	30223	False	Altonaer Waggon- u. Eisenbahn A.-G. E. Seiler & Spiegelberg, Altona.		92297
Kleinbahn Pilsener-Rheine A.-G.	company	1926					-1	False	Kleinbahn Pilsener-Rheine A.-G.		92305
Kremmen-Neuruppin-Wittstocker Eisenbahn-Gesellschaft zu Neuruppin.	company	1926	Neuruppin	Neuruppin	52.9243859	12.8092919	1302386	False	Kremmen-Neuruppin-Wittstocker Eisenbahn-Gesellschaft zu Neuruppin.		92312
Bayerische Sprengstoff-Werke.	company	1926					-1	False	Bayerische Sprengstoff-Werke.		92327
Dessauer Werke für Zucker und chem. Industrie A.-G., Dessau.	company	1926	Dessau	Dessau	51.8309956	12.2430723	240061254	False	Dessauer Werke für Zucker und chem. Industrie A.-G., Dessau.		92344
Oldenburgische Dampfschiffs-Rhederei, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Oldenburgische Dampfschiffs-Rhederei, Hamburg.		92364
Beonilsma Aktiengesellschaft, Altona-Bahrenfeld.	company	1926	Altona-Bahrenfeld	Bahrenfeld	53.5690699	9.9055827	182333	False	Beonilsma Aktiengesellschaft, Altona-Bahrenfeld.		92377
Zuckerfabrik Gabe A. G., Calbe i. S.	company	1926	Calbe i. S.				-1	False	Zuckerfabrik Gabe A. G., Calbe i. S.		92379
Güben-Chemische Düngerwerke Bahnhof Baalberge A.-G., Baalberge-Anh.	company	1926	Baalberge-Anh.				-1	False	Güben-Chemische Düngerwerke Bahnhof Baalberge A.-G., Baalberge-Anh.		92383
Bergbauaktiengesellschaft Wittekind, Volpriehausen.	company	1926	Volpriehausen	Volpriehausen	51.6645517	9.7400929	244958264	False	Bergbauaktiengesellschaft Wittekind, Volpriehausen.		92388
Carl Schwanitz Gummiwerk Akt. Ges., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Carl Schwanitz Gummiwerk Akt. Ges., Berlin.		92390
Orientalische Tabak und Cigarettenfabrik “Yenidze“ Inh. Hugo Zietz G. m. b. H., Dresden.	company	1926	Dresden	Dresden	51.0493286	13.7381437	191645	False	Orientalische Tabak und Cigarettenfabrik “Yenidze“ Inh. Hugo Zietz G. m. b. H., Dresden.		92404
Saccharin-Fabrik, Aktiengesellschaft, vormals Fahlberg, List u. Co., Magdeburg-Südost.	company	1926	Magdeburg-Südost	Magdeburg Südost	52.0700707	11.6700958	4303444332	False	Saccharin-Fabrik, Aktiengesellschaft, vormals Fahlberg, List u. Co., Magdeburg-Südost.		92407
Gewerkschaft Beienrode, Beienrode.	company	1926	Beienrode	Beienrode	52.2927466	10.8381838	52818741	False	Gewerkschaft Beienrode, Beienrode.		92417
Gewerkschaft Carlshall, Wanne.	company	1926	Wanne	Wanne	51.53953745	7.160696785775926	10655146	False	Gewerkschaft Carlshall, Wanne.		92419
Gewerkschaft Hindenburg, Hannover.	company	1926	Hannover	Hannover	52.3744779	9.7385532	59418	False	Gewerkschaft Hindenburg, Hannover.		92422
Gewerkschaft Pöthen, Menteroda.	company	1926	Menteroda	Menteroda	51.3060587	10.576434189889536	2902834	False	Gewerkschaft Pöthen, Menteroda.		92425
J. Godet & Sohn Aktien-Gesellschaft.	company	1926					-1	False	J. Godet & Sohn Aktien-Gesellschaft.		92447
Kleinbahnen in der Provinz Pommern.	company	1926					-1	False	Kleinbahnen in der Provinz Pommern.		92457
Press-Union A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Press-Union A.-G., Frankfurt a. M.		92466
Gas- u. Elektrizitätswerke Senftenberg A.-G., Bremen.	company	1926	Bremen	Bremen	53.0758196	8.8071646	62559	False	Gas- u. Elektrizitätswerke Senftenberg A.-G., Bremen.		92474
Gaskoks-Syndikat A.-G.	company	1926					-1	False	Gaskoks-Syndikat A.-G.		92478
Sächsische Brauereimaschinenfabrik, Aktiengesellschaft, Wurzen.	company	1926	Wurzen	Wurzen	51.3709574	12.7410574	422917	False	Sächsische Brauereimaschinenfabrik, Aktiengesellschaft, Wurzen.		92494
Action-Zuckerfabrik Stendal.	company	1926	Stendal	Stendal	52.6050782	11.8594279	1284750	False	Action-Zuckerfabrik Stendal.		92516
Gewerkschaft Michel, Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Gewerkschaft Michel, Halle a. S.		92536
Gewerkschaft Vesta, Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Gewerkschaft Vesta, Halle a. S.		92537
Gewerkschaft Leonhardt, Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Gewerkschaft Leonhardt, Halle a. S.		92538
Gewerkschaft Gute Hoffnung, Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Gewerkschaft Gute Hoffnung, Halle a. S.		92539
Mitteldeutsches Braunkohlen-Syndikat, G. b. b. H., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Mitteldeutsches Braunkohlen-Syndikat, G. b. b. H., Leipzig.		92545
Continental Papierfabrik Aktiengesellschaft Krappitz in Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Continental Papierfabrik Aktiengesellschaft Krappitz in Berlin.		92555
Oberschlesische Sprengstoff A.-G.	company	1926					-1	False	Oberschlesische Sprengstoff A.-G.		92558
Bank für Handel und Gewerbe, Poznań.	company	1926	Poznań	Posen	52.4006632	16.91973259178088	165941	False	Bank für Handel und Gewerbe, Poznań.		92562
Deutsche Genossenschaftsbank, Polen, Lodz.	company	1926	Lodz	Lodz	51.7687323	19.4569911	2413295	False	Deutsche Genossenschaftsbank, Polen, Lodz.		92564
G. F. Heymann Baumwollspinnerei, Flöha-Gückelsberg.	company	1926	Flöha-Gückelsberg	Flöha, Gückelsberg (Gh)	50.8615775	13.0875806	678897380	False	G. F. Heymann Baumwollspinnerei, Flöha-Gückelsberg.		92575
B. Eisenberg u. Sohn A.-G., Chemnitz.	company	1926	Chemnitz	Chemnitz	50.8323531	12.918914	62594	False	B. Eisenberg u. Sohn A.-G., Chemnitz.		92583
